Speech,gsr,3,consensus,0.0
Stroop 2,gsr,3,consensus,0.0
rest1,gsr,3,consensus,0.0
rest2,gsr,3,consensus,0.0
rest3,gsr,3,consensus,0.0
rest4,gsr,3,consensus,0.0
rest5,gsr,3,consensus,0.0
rest6,gsr,3,consensus,0.0
sing-a-song 1,gsr,3,consensus,0.0
Arithmetic,gsr,4,consensus,0.0
Cry 7-2,gsr,4,consensus,0.0
Eating 3,gsr,4,consensus,0.0
Game 4,gsr,4,consensus,0.0
Ice Bucket 6,gsr,4,consensus,0.0
Prepare Speech,gsr,4,consensus,0.0
Social Conversation 5,gsr,4,consensus,0.0
Speech,gsr,4,consensus,0.0
Stroop 2,gsr,4,consensus,0.0
rest1,gsr,4,consensus,0.0
rest2,gsr,4,consensus,0.0
rest3,gsr,4,consensus,0.0
rest4,gsr,4,consensus,0.0
rest5,gsr,4,consensus,0.0
rest6,gsr,4,consensus,0.0
sing-a-song 1,gsr,4,consensus,0.0
Arithmetic,gsr,6,consensus,0.0
Cry 7-2,gsr,6,consensus,0.0
Eating 3,gsr,6,consensus,0.0
Game 4,gsr,6,consensus,0.0
Ice Bucket 6,gsr,6,consensus,0.0
Prepare Speech,gsr,6,consensus,0.0
Social Conversation 5,gsr,6,consensus,0.0
Speech,gsr,6,consensus,0.0
Stroop 2,gsr,6,consensus,0.0
rest1,gsr,6,consensus,0.0
rest2,gsr,6,consensus,0.0
rest3,gsr,6,consensus,0.0
rest4,gsr,6,consensus,0.0
rest5,gsr,6,consensus,0.0
rest6,gsr,6,consensus,0.0
sing-a-song 1,gsr,6,consensus,0.0
Arithmetic,gsr,9,consensus,0.0
Cry 7-2,gsr,9,consensus,0.0
Eating 3,gsr,9,consensus,0.0
Game 4,gsr,9,consensus,0.0
Ice Bucket 6,gsr,9,consensus,0.0
Prepare Speech,gsr,9,consensus,0.0
Social Conversation 5,gsr,9,consensus,0.0
Speech,gsr,9,consensus,0.0
Stroop 2,gsr,9,consensus,0.0
rest1,gsr,9,consensus,0.0
rest2,gsr,9,consensus,0.0
rest3,gsr,9,consensus,0.0
rest4,gsr,9,consensus,0.0
rest5,gsr,9,consensus,0.0
rest6,gsr,9,consensus,0.0
sing-a-song 1,gsr,9,consensus,0.0
Arithmetic,gsr,11,consensus,0.0
Cry 7-2,gsr,11,consensus,0.0
Eating 3,gsr,11,consensus,0.0
Game 4,gsr,11,consensus,0.0
Ice Bucket 6,gsr,11,consensus,0.0
Prepare Speech,gsr,11,consensus,0.0
