mean_neulog,standard deviation_neulog,min_neulog,max_neulog,median_neulog,skew_neulog,kurtosis_neulog,80_percentile_neulog,20_percentile_neulog,mean_polar,standard deviation_polar,min_polar,max_polar,median_polar,skew_polar,kurtosis_polar,80_percentile_polar,20_percentile_polar,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg
0.132201348,0.022100206,0.144682342,0.129229973,0.130005521,0.351675677,0.132505312,0.127764195,0.139093512,0.235564877,0.137881931,0.260869565,0.222222222,0.24,0.40670004,0.098132871,0.230263158,0.208333333,0.407234869,0.484848485,0.285035821,0.342857143,0.487804878,0.465116279,0.375,0.452631579,0.513677812,0.490945119,0.339457027,0.38033581,0.578521604,0.512887464,0.808287743,0.643725259
0.304162328,0.760035629,0.119676036,0.437373195,0.282086083,0.493208307,0,0.426182113,0.124608865,0.05609429,0.197808835,0.046511628,0.093023256,0.071428571,0.197687484,0.325407117,0.069767442,0.085714286,0.433668561,0.404761905,0.379220022,0.65,0.531914894,0.952380952,0.611111111,0.511111111,0.359259259,0.533085114,0.645995561,0.590125885,0.281625415,0.440832171,0.307692308,0.315719064
0.377366521,0.737578835,0.119676036,0.437373195,0.474425955,0.332030994,0.098120475,0.438662245,0.123381108,0.057773822,0.11568516,0.093023256,0.069767442,0.071428571,0.384332156,0.216044117,0.069767442,0.095238095,0.746605227,0.666666667,0.262574236,0.25,0.404255319,0.952380952,0.777777778,0.711111111,0.685185185,0.856479066,0.495773645,0.293260866,0.576564922,0.729165882,0.494318182,0.635869565
0.472845919,0.167470086,0.522153406,0.426303855,0.477047504,0.483182109,0.11774356,0.436300962,0.489159071,0.025260626,0.039952818,0.093023256,0,0.023809524,0.287299139,0.097378018,0.023255814,0.071428571,0.892541791,0.857142857,0.269641905,0.4,0.404255319,1,0.805555556,0.866666667,0.759259259,0.828282141,0.259276165,0.141994545,0.910560124,0.917351369,0.772727273,0.940217391
0.436214466,0.095489929,0.522153406,0.390470223,0.429506368,0.696005734,0.28223499,0.391103,0.479217646,0.047714515,0.12785589,0.093023256,0.046511628,0.047619048,0.249133655,0.108800995,0.069767442,0.071428571,0.824136423,0.785714286,0.129718793,0.2,0.29787234,1,0.944444444,0.684444444,0.703703704,0.76016161,0.082563376,0.032765941,0.613311394,0.77491015,0.66013986,0.615384615
0.438814351,0.093003188,0.52501191,0.393603055,0.432890211,0.712953169,0.317837448,0.392679369,0.481596426,0.071772253,0.023260285,0.139534884,0.046511628,0.083333333,0.225393432,0.14472109,0.069767442,0.119047619,0.441235075,0.380952381,0.145990062,0.15,0.765957447,0.761904762,0.194444444,0.355555556,0.62962963,0.608102118,0.430996292,0.354769708,0.593157478,0.718067389,0.772727273,0.711956522
0.458505814,0.463246168,0.35609282,0.639861365,0.429181037,0.58301204,0.1507303,0.514463787,0.367222533,0.303373258,0.516148522,0.117647059,0.416666667,0.3125,0.47763021,0.235792515,0.432098765,0.294117647,0.672667758,0.666666667,0.036011043,0.156862745,0.071428571,0.172413793,0.833333333,0.396039604,0.714285714,0.126190662,0.143739292,0.238650118,0.041059811,0.071423138,0.105914662,0
0.405221246,0.593395254,0.322652169,0.639861365,0.302835097,0.644015375,0.122664362,0.544474533,0.313762896,0.376953835,0.392157569,0.294117647,0.416666667,0.40625,0.563262193,0.432327323,0.37037037,0.411764706,0.902472928,0.833333333,0.02590366,0.156862745,0.023809524,0.206896552,1,0.594059406,0.928571429,0.161789645,0.129447464,0.190194568,0.094474033,0.039913714,0.197893184,0
0.242296593,0.089125672,0.256439072,0.227948908,0.237060852,0.436401958,0.059516951,0.238762089,0.24673552,0.251908397,0.333267723,0.176470588,0.166666667,0.3125,0.18533729,0.082338214,0.308641975,0.294117647,0.524695648,0.625,0.233297217,0.549019608,0.261904762,0.206896552,0.444444444,0.564356436,0.428571429,0.244723102,0.128559519,0.142606437,0.105967251,0.075355869,0.151903923,0
0.192894624,0.07801393,0.205321346,0.188461389,0.186379845,0.47106582,0.070453711,0.190956372,0.193330702,0.194111232,0.258215819,0.176470588,0.166666667,0.25,0.430956183,0.280350538,0.197530864,0.294117647,0.023306933,0,0.373224563,0.549019608,0.571428571,0.448275862,0.111111111,0.198019802,0.071428571,0.25626662,0.461730715,0.581559792,0.251881591,0.277426837,0.434837854,0
0.152125662,0.058765284,0.164560807,0.146501032,0.147261355,0.47589982,0.078661735,0.151399097,0.153965069,0.245365322,0.153316846,0.294117647,0.166666667,0.3125,0.350305292,0.254828375,0.24691358,0.352941176,0.489164796,0.458333333,0.593726183,0.62745098,0.714285714,0.655172414,0.111111111,0.693069307,0.285714286,0.66363933,0.674498639,0.46614899,0.831974233,0.892935533,0.91199017,0.126373626
0.392721587,0.390364016,0.308759385,0.546224044,0.337218865,0.438008013,0.092193512,0.498207008,0.302492778,0.292975443,0.173826776,0.24137931,0.260869565,0.306451613,0.377301897,0.355082504,0.236842105,0.277777778,0.967552837,0.971066617,0.989798917,0.942199911,1,1,0.913494602,0.979190618,0.944582161,0.6529548,0.868818473,0.671407346,0.762370664,0.801496113,0.249687693,0
0.407029556,0.339561075,0.308759385,0.522450734,0.40773054,0.347249944,0.114251904,0.486826929,0.304469334,0.183675262,0.293696973,0.034482759,0.152173913,0.193548387,0.286011533,0.056643198,0.210526316,0.104166667,0.946849963,0.956599926,0.664823486,0.845866429,0.74984672,0.946758534,0.913494602,0.955006741,0.928493111,0.542361701,0.841125979,0.788150445,0.708109656,0.77856887,0.157432766,0
0.383802626,0.124270627,0.346943153,0.412577701,0.385096721,0.330303182,0.195797601,0.401189736,0.362629327,0,0.111671997,0,0.02173913,0.032258065,0.25264691,0.257145067,0,0.034722222,0.967758933,0.965279941,0.348767583,0.614666074,0.574739424,0.946758534,0.956747301,0.971879213,0.970205463,0.708940993,0.81382839,0.574616708,0.827649774,0.887465456,0.344343648,0
0.320706075,0.167267533,0.277869146,0.366849623,0.318822183,0.376364866,0.13984786,0.355131171,0.283357105,0.091947459,0.248832907,0,0.130434783,0.096774194,0.360494128,0.153200144,0.136842105,0.104166667,0.993249686,0.994213323,0.255572724,0.614666074,0.424647456,0.952082681,1,0.988751685,1,0.862508042,0.637781516,0.35796751,0.898777558,0.843089573,0.291303163,0
0.254627014,0.109030353,0.231748302,0.283262796,0.250777702,0.39704497,0.160664753,0.278252724,0.234515164,0.181039406,0.093242913,0.206896552,0.130434783,0.193548387,0.396305352,0.223784921,0.157894737,0.236111111,1,1,0.340688431,0.614666074,0.549724096,0.978703414,1,1,1,0.838751574,0.605262565,0.348576861,0.999023787,0.995111712,0.431481589,0.045226882
0.677477077,0.207929231,0.60324276,0.714549264,0.693212399,0.173912664,0.169766116,0.705082854,0.63727412,0.231112966,0.244425712,0.125,0.254237288,0.259259259,0.259256354,0.303665457,0.23046875,0.217391304,0.535010083,0.61038961,0.797146432,0.575,0.854166667,0.646153846,0.435483871,0.496978852,0.50862069,0.565103214,0.59199298,0.358107413,0.582628222,0.6258826,0.712049958,0.456836536
0.050732311,0.171791289,0.012366459,0.101060004,0.080716967,0.256813862,0.014904301,0.091674401,0.013815389,0.151749044,0.181356537,0.125,0.186440678,0.148148148,0.474922411,0.197035085,0.15234375,0.154589372,0.833726566,0.850649351,0.607280158,0.55,0.541666667,0.846153846,0.887096774,0.797583082,0.859195402,0.776061088,0.854097976,0.405607763,0.899734816,0.9122513,0.921780735,0.811643537
0.610131502,0.060057015,0.616502353,0.613114036,0.605950364,0.496767571,0.323420223,0.607028111,0.612125429,0.142100977,0.079032545,0.175,0.118644068,0.135802469,0.48148789,0.154442294,0.1328125,0.173913043,0.923329771,0.915584416,0.710344708,0.575,0.708333333,1,0.919354839,0.950151057,0.931034483,0.616887207,0.94264099,0.58680548,0.850925623,0.790867643,0.814814218,0.975851735
0.578327007,0.198106484,0.482841538,0.613114036,0.594803814,0.013605267,0.305746603,0.60350367,0.543349546,0.135586319,0.089785767,0.175,0.118644068,0.148148148,0.487644942,0.16961312,0.1328125,0.154589372,0.582682795,0.616883117,0.296388855,0.4,0.333333333,0.507692308,0.693548387,0.468277946,0.599137931,0.477304514,0.647680752,0.47262823,0.621252156,0.729742173,0.650101285,0.425516287
0.470989441,0.288658477,0.409982481,0.566711485,0.449267418,0.440409993,0.120584451,0.543730974,0.410260184,0.147394137,0.086666322,0.175,0.118644068,0.160493827,0.393829036,0.201705557,0.1328125,0.154589372,0.549080105,0.545454545,0.350473126,0.6,0.229166667,0.353846154,0.612903226,0.496978852,0.584770115,0.0367498,0.472978625,0.861448406,0.280284071,0.48170376,0.199756748,0.36007099
0.557436209,0.105897143,0.523232688,0.62451006,0.540014358,0.749409782,0.188615898,0.586291997,0.533372287,0.615704846,0.41044656,0.411764706,0.548387097,0.7,0.299324177,0.121740507,0.534351145,0.421052632,0.117320986,0.155844156,0.085455589,0.206896552,0.164383562,0.090909091,0.18705036,0.109259259,0.143835616,0.156877366,0.316932524,0.375182883,0.058375287,0.060657272,0.221997301,0
0.496277533,0.135109487,0.431531369,0.582048602,0.497384794,0.618204818,0.145509083,0.529699322,0.447746904,0.377257104,0.451656148,0.294117647,0.451612903,0.35,0.546929408,0.065844675,0.458015267,0.263157895,0.116603214,0.155844156,0.04867619,0.163793103,0.123287671,0.07486631,0.18705036,0.092592593,0.157534247,0.225177853,0.250324053,0.208351518,0.021500872,0.060006206,0.06473559,0
0.410372384,0.036833598,0.424082444,0.441076561,0.396109668,0.778070433,0.182040508,0.418447724,0.406479454,0.204610866,0.122383948,0.294117647,0.161290323,0.225,0.384743252,0.056930981,0.190839695,0.210526316,0.132501672,0.155844156,0.272958238,0.379310345,0.369863014,0.144385027,0.151079137,0.135802469,0.156849315,0.179012462,0.558109417,0.623300826,0.193233533,0.315462026,0.339791787,0.173809524
0.429900942,0.068509382,0.424082444,0.457897831,0.42810748,0.633408974,0.082947979,0.444620991,0.40744391,0.341497797,0.102399089,0.352941176,0.258064516,0.35,0.422383775,0.321798238,0.267175573,0.368421053,0.117501389,0.149350649,0.149777275,0.103448276,0.657534247,0.144385027,0,0.093209877,0.164383562,0.570524058,0.405730818,0.102500543,0.321297109,0.45114674,0.348852901,0.280769231
0.454844362,0.034630457,0.461182426,0.457897831,0.453097224,0.557790065,0.133399921,0.460882088,0.445782793,0.357958884,0.061998902,0.529411765,0.258064516,0.35,0.73065972,0.309228395,0.267175573,0.421052632,0.093792072,0.142857143,0.197527687,0.206896552,0.273972603,0.07486631,0.107913669,0.082098765,0.128082192,0.511741319,0.545977133,0.217366404,0.582520575,0.721041356,0.622982641,1
0.65873126,0.253539816,0.730623758,0.6967463,0.672400292,0.476588953,0.143626279,0.659743693,0.676862555,0.616022099,0.06984674,0.777777778,0.432432432,0.619047619,0.619796499,0.273049934,0.481481481,0.636363636,0.754630922,0.791044776,0.412049186,0.285714286,0.272727273,0.666666667,0.76,0.83032491,0.657894737,0.339015939,0.392436566,0.545175972,0.593696465,0.663548639,0.720869565,0.617767888
0.616972274,0.35258154,0.730463491,0.6967463,0.597906661,0.597475355,0.094376881,0.655297112,0.625730937,0.55478141,0.131489229,0.611111111,0.432432432,0.571428571,0.497531344,0.412307611,0.444444444,0.590909091,0.699617654,0.701492537,0.653267532,0.544642857,0.818181818,1,0.64,0.80866426,0.526315789,0.573269991,0.799563781,0.709934367,0.87664699,0.875505645,0.852972973,0.893487976
0.57118529,0.123622686,0.730463491,0.499972285,0.584777615,0.188629426,0.340394467,0.533294731,0.634385624,0.392333234,0.16394291,0.444444444,0.324324324,0.380952381,0.566589308,0.189619388,0.333333333,0.409090909,0.501791247,0.47761194,0.237375057,0.339285714,0.318181818,0.518518519,0.56,0.501805054,0.552631579,0.597338998,0.444993063,0.331434733,0.752205717,0.73604346,0.88,0.7217668
0.597268419,0.079613372,0.774440669,0.573416108,0.598350386,0.846241951,0.446117888,0.562159268,0.640699369,0.500078927,0.380679719,0.444444444,0.459459459,0.452380952,0.532289393,0.030471732,0.518518519,0.409090909,0.039856116,0.104477612,0.453182058,0.473214286,0.545454545,0.185185185,0,0.057761733,0.007894737,0.40798262,0.219352563,0.258519943,0.292020512,0.269864634,0.602051282,0.207147184
0.586964597,0.150814237,0.762196295,0.573416108,0.595661934,0.641015816,0.143372631,0.564661153,0.612666343,0.554978607,0.43941442,0.388888889,0.486486486,0.666666667,0.307382211,0.087499952,0.555555556,0.418181818,0.979589635,0.940298507,0,0,0,0.666666667,1,0.844765343,1,0.25760665,0.266975118,0.489276665,0.184156645,0.229997425,0.182162162,0.156097042
0.233792943,0.104890743,0.216186005,0.238554316,0.244494667,0.551200598,0.167994972,0.253986518,0.216477891,0.600067895,0.251518612,0.363636364,0.40625,0.518518519,0.576282268,0.345074463,0.5,0.538461538,0.743104703,0.762711864,0.43052028,0.36036036,0.921568627,1,0.108108108,0.702702703,0.791428571,0.882188361,0.689369854,0.207935762,0.772006021,0.685648065,0.498313975,0.615384615
0.17401217,0.127883026,0.152097772,0.218985888,0.173552352,0.7365439,0.212430061,0.208027692,0.138045306,0.318728934,0.225159498,0.090909091,0.25,0.333333333,0.31990093,0.153295315,0.333333333,0.307692308,0.604496793,0.593220339,0.211254727,0.315315315,0.411764706,0.48,0.459459459,0.504504505,0.705714286,0.89586229,0.236047285,0.059211313,0.5544801,0.487060981,0.499363057,0.456804734
0.082723254,0.029783092,0.106341754,0.077001969,0.093680236,0.628787622,0.180073454,0.080967312,0.085579681,0.101538694,0.045407398,0.090909091,0.0625,0.074074074,0.433772417,0.385262085,0.055555556,0.169230769,0.867416964,0.762711864,0.241873095,0.171171171,0.549019608,0.88,0.540540541,0.846846847,0.954285714,0.751461317,0.459917882,0.158714302,0.778246645,0.649900119,0.713375796,0.698224852
0.04926339,0.017116685,0.076235189,0.040695766,0.059945429,0.637289569,0.162278365,0.046620449,0.055284895,0.173544531,0.080381406,0.181818182,0.09375,0.148148148,0.326487173,0.112833864,0.166666667,0.230769231,0.639574315,0.661016949,0.128360161,0.153153153,0.333333333,0.76,0.756756757,0.391891892,0.762857143,0.832651921,0.293572691,0.085818442,0.625476953,0.515777548,0.560111465,0.632211538
0.025054457,0.008111093,0.047991654,0.015671152,0.037731169,0.583201854,0.179814448,0.0206062,0.032236126,0.23125189,0.052064193,0.181818182,0.09375,0.222222222,0.065265235,0.582640697,0.166666667,0.307692308,0.54653181,0.694915254,0.750368442,0.459459459,1,1,0,0.527027027,0.334285714,0.916505641,0.773492956,0.226593186,0.779752499,0.659110392,0.59633758,0.673076923
0.240974428,0.654529383,0,0.488286161,0.258860345,0.669036533,0.051489101,0.356592359,0.086796474,0.170867672,0.183702155,0.130434783,0.219512195,0.142857143,0.732771922,0.451823051,0.166666667,0.163934426,0.429969526,0.357142857,0.254655951,0.342105263,0.425,0.5,0.75,0.409090909,0.701492537,0.409403225,0.125861747,0.065513716,0.233158102,0.12866048,0.716115087,0.251217137
0.140649182,0.345082831,0.060540752,0.185173898,0.146132014,0.672044446,0.046457829,0.178917555,0.081594498,0.124228562,0.178172331,0.130434783,0.12195122,0.107142857,0.629769067,0.224289321,0.138888889,0.081967213,0.467892305,0.357142857,0.37988408,0.184210526,0.775,0.892857143,0.5,0.295454545,0.776119403,0.591158491,0.554191102,0.523519644,0.642487124,0.746501712,0.592185632,0.58617332
0.069633504,0.172860429,0.055544671,0.065902251,0.079033549,0.656326068,0.063124664,0.059208878,0.072149569,0.044045204,0.0650703,0.130434783,0.024390244,0.035714286,0.563531739,0.14421778,0.055555556,0.081967213,0.885535367,0.928571429,1,1,1,1,0,1,0.701492537,0.55677453,0.651898245,0.662848444,0.792546496,0.729167916,0.863688977,0.78340081
0.110029972,0.607604219,0.009894201,0.332901604,0.03500473,0.845750514,0.074713766,0.270572821,0.026436114,0.087784539,0.063591771,0.130434783,0.048780488,0.071428571,0.533110603,0.328950144,0.083333333,0.12295082,0.446275389,0.321428571,0.310106082,0.263157895,0.375,0.535714286,1,0.381818182,0.701492537,0.385936963,0.718642761,0.876315541,0.673394671,0.793854041,0.553988198,0.543730242
0.225908974,0.521013518,0.009894201,0.332901604,0.252625961,0.556670277,0.08239522,0.270572821,0.081439504,0.15264686,0.161009253,0.173913043,0.097560976,0.142857143,0.527451322,0.033625922,0.166666667,0.12295082,0.344602234,0.25,0.417253737,0.315789474,0.675,0.535714286,0,0.318181818,0.552238806,0.62800853,0.553019714,0.501823447,0.632490907,0.705801305,0.614582522,0.478220575
0.449074315,0.376617869,0.379723682,0.726453897,0.448018623,0.63637237,0.11364637,0.472507469,0.433365974,0.289628436,0.326388233,0.260869565,0.358974359,0.272727273,0.526991808,0.181977552,0.316091954,0.272727273,0.303186312,0.346938776,0.241836672,0.337349398,0.285714286,0.333333333,0.421052632,0.290410959,0.162162162,0.149786105,0.243844811,0.314867909,0.206977076,0.170134103,0.211974485,0.186028257
0.497291992,0.27439308,0.382603619,0.710105691,0.512935824,0.560105963,0.175992951,0.523209372,0.488223471,0.302065819,0.266777608,0.260869565,0.333333333,0.303030303,0.391851272,0.234519867,0.287356322,0.333333333,0.755587912,0.857142857,0.673599846,0.554216867,1,1,0,0.731506849,0.589189189,0.608487499,0.470989928,0.182654173,0.796466659,0.732993385,0.482241953,0.68968254
0.56699686,0.102329361,0.684841409,0.563700734,0.569546585,0.786566801,0.161384616,0.532610907,0.602432614,0.405721368,0.16376654,0.52173913,0.333333333,0.393939394,0.422087678,0.143707843,0.373563218,0.424242424,0.596059163,0.530612245,0.673482305,1,0.535714286,0.541666667,0.210526316,0.739726027,0.243243243,0.499704545,0.781125999,0.698023057,0.852956009,0.745471246,0.694913453,0.900455927
0.483291459,0.348116961,0.222611403,0.550944968,0.531612084,0.200318789,0.358979425,0.497210592,0.484687935,0.323075406,0.281518909,0.304347826,0.333333333,0.333333333,0.389681681,0.163447935,0.310344828,0.333333333,0.685458474,0.653061224,0.485453847,0.530120482,0.553571429,0.666666667,0.473684211,0.624657534,0.524324324,0.699409208,0.866926992,0.577885934,0.557680302,0.344648578,0.616931656,0.543889845
0.471248521,0.379579915,0.222611403,0.565783308,0.520448654,0.333010933,0.243822492,0.525586525,0.466257795,0.193785636,0.280084839,0.304347826,0.333333333,0.181818182,0.781079105,0.502189896,0.166666667,0.187878788,0.557481017,0.489795918,0.579643831,0.602409639,0.607142857,0.625,0.210526316,0.591780822,0.27027027,0.617519659,0.82289956,0.612107586,0.828044354,0.703977574,0.800338126,0.590531561
0.16689807,0.166216508,0.156135971,0.132174483,0.921775001,0.0393064,0.175433573,0.159909985,0.390410606,0,0.263157895,0,0.47327671,0.135183844,0.15625,0,0.27027027,0.04,0.397984971,0.407894737,0.659055554,0.787878788,0.547619048,0.547619048,0,0.450733753,0.285714286,0.451312479,0.145053175,0.13519952,0.535360132,0.59856202,0.263802465,0.570306409
0.043047865,0.166216508,0.126560399,0.129277359,1,0.261695325,0.119539431,0.155653109,0.292298323,0,0.105263158,0.19047619,0.080862642,0.135916375,0.15625,0.05,0.27027027,0.088,0.121639608,0.105263158,0.230705475,0.181818182,0.523809524,0.523809524,0,0.146750524,0.107142857,0.191305575,0.369966154,0.671845306,0.229543907,0.314988078,0.279203021,0.150773766
0.108579806,0.070656871,0.09535241,0.123565103,0,1,0.114344732,0.134701298,0.090706331,0.260869565,0.105263158,0.19047619,0.49828127,0.215874649,0.13125,0.291666667,0.248648649,0.32,0.176157947,0.184210526,0.23056314,0.121212121,0.404761905,0.404761905,0,0.146750524,0.178571429,0.251371591,0.093975929,0.240916462,0.268738575,0.307316756,0.148504185,0.333456153
0.104588774,0.070656871,0.091415402,0.10227397,0.309984443,0.610482715,0.109988547,0.121010565,0.043139264,0.260869565,0.026315789,0.095238095,0.407495429,0.137390485,0.0625,0.208333333,0.189189189,0.24,0.686912494,0.684210526,0.588313484,0.757575758,0.666666667,0.904761905,0.666666667,0.664570231,0.628571429,0.727591428,0.393000308,0.18434564,0.928663605,0.877972239,0.668676811,0.861690569
0.020244039,0.147687986,0.075139236,0.092024708,0.955566106,0.084088282,0.089690363,0.119635948,0.262588879,0.260869565,0.236842105,0.142857143,0.753758259,0.324622078,0.21875,0.208333333,0.324324324,0.24,0.315406776,0.276315789,0.560874309,0.393939394,0.547619048,0.547619048,0,0.398322851,0.25,0.480156863,0.028705216,0,0.651719929,0.782256873,0.350045579,0.552675018
0.241486267,0.280821165,0.255637815,0.311594403,0.23327762,0.503986979,0.15698174,0.223904117,0.208976583,0.449726608,0.156516819,0.421052632,0.292682927,0.529411765,0.230060651,0.118286955,0.301204819,0.477777778,0.402490832,0.533333333,0.841127989,0.71875,1,1,0,0.633802817,0.25,0.908565562,0.67527384,0.195196742,0.834422064,0.862214492,0.684210526,0.604651163
0.213284522,0.354341668,0.226604346,0.30618497,0.220173826,0.45891215,0.077905775,0.22307595,0.173969394,0.370117172,0.208508067,0.210526316,0.317073171,0.411764706,0.169149214,0.260547661,0.271084337,0.433333333,0.769118756,0.6,0.180560155,0.1875,0.558139535,1,0.791666667,0.654929577,0.9375,0.839548432,0.387222535,0.099293353,0.507999328,0.47696672,0.700501253,0
0.122187487,0.123066657,0.192282761,0.150580962,0.106217617,0.484464111,0.084615546,0.120302741,0.127358395,0.429188242,0.292541909,0.210526316,0.317073171,0.470588235,0.112241919,0.138766758,0.361445783,0.433333333,0.683540853,0.666666667,0.13297229,0.25,0.255813953,0.5,0.791666667,0.626760563,0.8125,0.355256467,0.79196899,0.718297148,0.554166404,0.431182947,0.728372656,0
0.097139533,0.078070304,0.185732319,0.150580962,0.095286645,0.760188716,0.88222591,0.082845443,0.113452724,0.515948876,0.113279117,0.578947368,0.292682927,0.558823529,0.359965691,0.099806185,0.337349398,0.555555556,0.382572871,0.333333333,0.187042393,0.3125,0.418604651,0.5,0.5,0.211267606,0.5,0.230934313,0.380702202,0.577780297,0.435209041,0.343707898,0.502923977,0
0.087213339,0.050708929,0.185732319,0.125189744,0.083904396,0.618332847,0.674275303,0.077594635,0.103522995,0.443033024,0.050554897,0.578947368,0.219512195,0.5,0.276715524,0.087202689,0.271084337,0.555555556,0.493862964,0.433333333,0.305992302,0.125,0.441860465,0.5,0.458333333,0.352112676,0.65625,0.88716648,0.511875459,0.134407815,0.890843105,0.740334848,0.762862212,0.876404494
0.584164055,0.197413233,0.542710126,0.645761945,0.579037936,0.215855563,0.113871727,0.59798682,0.566279582,0.522514825,0.520343992,0.260869565,0.583333333,0.56,0.431536536,0.114690531,0.526315789,0.4,0.808138822,0.833333333,0.361106058,0.428571429,0.56097561,0.906976744,0.875,0.877192982,0.848024316,0.938894249,0.249173591,0.07022254,0.933774678,0.927533058,0.910115237,0.881545345
0.530152433,0.312544725,0.47597655,0.645761945,0.49931527,0.320512616,0.085958095,0.599307073,0.47627016,0.330434783,0.676350138,0.130434783,0.5,0.24,0.570168414,0.063034163,0.467105263,0.125,0.780784203,0.818181818,0.272080114,0.228571429,0.56097561,0.906976744,0.875,0.835087719,0.85106383,0.705066432,0.524042391,0.368377864,0.617632625,0.625342464,0.747365311,0.656331903
0.425177003,0.038558101,0.447460651,0.401150837,0.423801364,0.20773753,0.14299578,0.40947165,0.449309855,0.229431438,0.392189588,0.130434783,0.277777778,0.24,0.457501018,0.01644702,0.296052632,0.125,0.660970022,0.818181818,0.509352864,0.4,0.634146341,0.720930233,0.53125,0.736842105,0.714285714,0.548576988,0.584243451,0.536163542,0.557193689,0.574260784,0.65801241,0.568748898
0.389188772,0.084875501,0.378194099,0.379737506,0.392002639,0.088400569,0.086194764,0.3899352,0.396233572,0.370568562,0.149953581,0.391304348,0.305555556,0.38,0.503650245,0.105810614,0.335526316,0.375,0.430909481,0.53030303,0.514106153,0.742857143,0.658536585,0.720930233,0.5,0.550877193,0.401215805,0.457521784,0.683983691,0.714805593,0.474675054,0.49056515,0.551523337,0.526157163
0.336959789,0.087489279,0.3349264,0.343919312,0.331810914,0.238734023,0.072996745,0.345619872,0.336788135,0.28361204,0.264558979,0.304347826,0.305555556,0.28,0.633092233,0.134320504,0.296052632,0.25,0.41024332,0.5,0.285914012,0.342857143,0.487804878,0.465116279,0.375,0.452631579,0.513677812,0.482397132,0.365672549,0.410089487,0.586243821,0.512523266,0.808287743,0.643725259
0.24070763,0.238994171,0.182086708,0.340523929,0.241033745,0.665253661,0.658670638,0.229979788,0.242558851,0.063978759,0.315731103,0.093023256,0.11627907,0.071428571,0.46463515,0.1134121,0.102325581,0.071428571,0.421417617,0.380952381,0.377697863,0.6375,0.531914894,0.952380952,0.611111111,0.511111111,0.366666667,0.578374485,0.659189471,0.566303253,0.300094657,0.461746447,0.319559229,0.337285903
0.238282967,0.227570372,0.223677942,0.340523929,0.230919401,0.926528021,0.965472567,0.222470778,0.227723448,0.065223202,0.093940789,0.11627907,0.046511628,0.071428571,0.230315435,0.075626735,0.069767442,0.095238095,0.762683304,0.714285714,0.247159208,0.2375,0.404255319,0.952380952,0.777777778,0.622222222,0.7,0.922460338,0.541797066,0.29910621,0.60571055,0.727767914,0.550964187,0.669301713
0.181942747,0.053998507,0.206383992,0.156373076,0.185888259,0.458176076,0.124421317,0.162424861,0.194599572,0.108259824,0.122861456,0.139534884,0.11627907,0.119047619,0.425751621,0.234995319,0.11627907,0.142857143,0.919945215,0.880952381,0.282233198,0.4,0.404255319,1,0.805555556,0.866666667,0.777777778,0.844513701,0.166052015,0.074741823,0.943447812,0.967519343,0.824966079,0.939649578
0.158513788,0.053167292,0.183182468,0.138202649,0.160286325,0.549295674,0.113347256,0.14402517,0.168936029,0.107457899,0.114294222,0.162790698,0.11627907,0.095238095,0.57052962,0.223561719,0.11627907,0.142857143,0.759481983,0.69047619,0.109066327,0.275,0.29787234,1,0.944444444,0.555555556,0.703703704,0.770383159,0.112093335,0.052118256,0.588673829,0.679050751,0.672998643,0.685269306
0.140054664,0.030044606,0.171843735,0.119316148,0.140689783,0.641130593,0.215085961,0.120523538,0.155720583,0.081796311,0.012539466,0.139534884,0.069767442,0.095238095,0.337455243,0.442439448,0.069767442,0.119047619,0.434499344,0.428571429,0.119852173,0.15,0.765957447,0.761904762,0.194444444,0.346666667,0.618518519,0.767877298,0.458889206,0.302332713,0.559183756,0.682695253,0.699300699,0.615384615
0.241005163,0.592979245,0.07827117,0.427800927,0.087940609,0.490626973,0.011412924,0.376389426,0.081543488,0.323336968,0.860368898,0.235294118,0.75,0.25,1,0.750696789,0.555555556,0.294117647,0.672667758,0.666666667,0.036011043,0.156862745,0.071428571,0.172413793,0.833333333,0.396039604,0.714285714,0.126190662,0.143739292,0.238650118,0.041059811,0.071423138,0.105914662,0
0.249544641,0.45876469,0.07827117,0.345204253,0.298813351,0.348026885,0.03843306,0.323778208,0.076598801,0.167575427,0.191673543,0.235294118,0.125,0.1875,0.433333051,0.2146659,0.185185185,0.294117647,0.911621741,0.833333333,0.022137783,0.098039216,0.023809524,0.206896552,1,0.594059406,0.928571429,0.13561375,0.117277568,0.187904589,0.095619781,0.043478348,0.202392133,0
0.309546301,0.078694088,0.353207387,0.28657658,0.297433799,0.543069917,0.120569877,0.292331829,0.329293162,0.255179935,0.105170584,0.352941176,0.125,0.3125,0.420383495,0.112050103,0.24691358,0.352941176,0.528058651,0.625,0.23066689,0.470588235,0.261904762,0.206896552,0.444444444,0.564356436,0.428571429,0.217442835,0.126840906,0.153957025,0.104537632,0.077881303,0.151903923,0
