Arithmetic,ecg+gsr,2,average,1.0
Cry 7-2,ecg+gsr,2,average,0.0
Eating 3,ecg+gsr,2,average,0.0
Game 4,ecg+gsr,2,average,0.0
Ice Bucket 6,ecg+gsr,2,average,0.0
Prepare Speech,ecg+gsr,2,average,1.0
Social Conversation 5,ecg+gsr,2,average,0.0
Speech,ecg+gsr,2,average,1.0
Stroop 2,ecg+gsr,2,average,0.0
rest1,ecg+gsr,2,average,0.0
rest2,ecg+gsr,2,average,0.0
rest3,ecg+gsr,2,average,0.0
rest4,ecg+gsr,2,average,0.0
rest5,ecg+gsr,2,average,0.0
rest6,ecg+gsr,2,average,0.0
sing-a-song 1,ecg+gsr,2,average,0.0
Arithmetic,ecg+gsr,3,average,1.0
Cry 7-2,ecg+gsr,3,average,0.0
Eating 3,ecg+gsr,3,average,0.0
Game 4,ecg+gsr,3,average,0.0
Ice Bucket 6,ecg+gsr,3,average,0.0
Prepare Speech,ecg+gsr,3,average,1.0
Social Conversation 5,ecg+gsr,3,average,0.0
Speech,ecg+gsr,3,average,1.0
Stroop 2,ecg+gsr,3,average,0.0
rest1,ecg+gsr,3,average,0.0
rest2,ecg+gsr,3,average,0.0
rest3,ecg+gsr,3,average,0.0
rest4,ecg+gsr,3,average,0.0
rest5,ecg+gsr,3,average,0.0
rest6,ecg+gsr,3,average,0.0
sing-a-song 1,ecg+gsr,3,average,0.83333333333333326
Arithmetic,ecg+gsr,4,average,0.0
Cry 7-2,ecg+gsr,4,average,0.0
Eating 3,ecg+gsr,4,average,0.0
Game 4,ecg+gsr,4,average,0.0
Ice Bucket 6,ecg+gsr,4,average,0.0
Prepare Speech,ecg+gsr,4,average,0.0
Social Conversation 5,ecg+gsr,4,average,0.0
Speech,ecg+gsr,4,average,0.0
Stroop 2,ecg+gsr,4,average,0.0
rest1,ecg+gsr,4,average,0.0
rest2,ecg+gsr,4,average,0.0
rest3,ecg+gsr,4,average,0.0
rest4,ecg+gsr,4,average,0.0
rest5,ecg+gsr,4,average,0.0
rest6,ecg+gsr,4,average,0.0
sing-a-song 1,ecg+gsr,4,average,0.0
Arithmetic,ecg+gsr,6,average,0.0
Cry 7-2,ecg+gsr,6,average,0.0
Eating 3,ecg+gsr,6,average,0.0
Game 4,ecg+gsr,6,average,0.0
Ice Bucket 6,ecg+gsr,6,average,0.0
Prepare Speech,ecg+gsr,6,average,0.0
Social Conversation 5,ecg+gsr,6,average,0.0
Speech,ecg+gsr,6,average,0.0
Stroop 2,ecg+gsr,6,average,0.0
rest1,ecg+gsr,6,average,0.0
rest2,ecg+gsr,6,average,0.0
rest3,ecg+gsr,6,average,0.0
rest4,ecg+gsr,6,average,0.0
rest5,ecg+gsr,6,average,0.0
rest6,ecg+gsr,6,average,0.0
sing-a-song 1,ecg+gsr,6,average,0.0
Arithmetic,ecg+gsr,7,average,0.0
Cry 7-2,ecg+gsr,7,average,0.0
Eating 3,ecg+gsr,7,average,0.0
Game 4,ecg+gsr,7,average,0.0
Ice Bucket 6,ecg+gsr,7,average,0.0
Prepare Speech,ecg+gsr,7,average,0.0
Social Conversation 5,ecg+gsr,7,average,0.0
Speech,ecg+gsr,7,average,0.0
Stroop 2,ecg+gsr,7,average,0.0
rest1,ecg+gsr,7,average,0.0
rest2,ecg+gsr,7,average,0.0
rest3,ecg+gsr,7,average,0.0
rest4,ecg+gsr,7,average,0.0
rest5,ecg+gsr,7,average,0.0
rest6,ecg+gsr,7,average,0.0
sing-a-song 1,ecg+gsr,7,average,0.0
Arithmetic,ecg+gsr,9,average,0.0
Cry 7-2,ecg+gsr,9,average,0.0
Eating 3,ecg+gsr,9,average,0.0
Game 4,ecg+gsr,9,average,0.0
Ice Bucket 6,ecg+gsr,9,average,0.0
Prepare Speech,ecg+gsr,9,average,0.0
Social Conversation 5,ecg+gsr,9,average,0.0
Speech,ecg+gsr,9,average,0.0
Stroop 2,ecg+gsr,9,average,0.0
rest1,ecg+gsr,9,average,0.0
rest2,ecg+gsr,9,average,0.0
rest3,ecg+gsr,9,average,0.0
rest4,ecg+gsr,9,average,0.0
rest5,ecg+gsr,9,average,0.0
rest6,ecg+gsr,9,average,0.0
sing-a-song 1,ecg+gsr,9,average,0.0
Arithmetic,ecg+gsr,11,average,0.0
Cry 7-2,ecg+gsr,11,average,0.0
Eating 3,ecg+gsr,11,average,0.0
Game 4,ecg+gsr,11,average,0.0
Ice Bucket 6,ecg+gsr,11,average,0.0
Prepare Speech,ecg+gsr,11,average,0.0
Social Conversation 5,ecg+gsr,11,average,0.0
Speech,ecg+gsr,11,average,0.0
Stroop 2,ecg+gsr,11,average,0.0
rest1,ecg+gsr,11,average,0.0
rest2,ecg+gsr,11,average,0.0
rest3,ecg+gsr,11,average,0.0
rest4,ecg+gsr,11,average,0.0
rest5,ecg+gsr,11,average,0.0
rest6,ecg+gsr,11,average,0.0
sing-a-song 1,ecg+gsr,11,average,0.0
Arithmetic,ecg+gsr,13,average,1.0
Cry 7-2,ecg+gsr,13,average,0.0
Eating 3,ecg+gsr,13,average,1.0
Game 4,ecg+gsr,13,average,0.0
Ice Bucket 6,ecg+gsr,13,average,0.0
Prepare Speech,ecg+gsr,13,average,1.0
Social Conversation 5,ecg+gsr,13,average,0.0
Speech,ecg+gsr,13,average,1.0
Stroop 2,ecg+gsr,13,average,0.0
rest1,ecg+gsr,13,average,0.0
rest2,ecg+gsr,13,average,0.0
rest3,ecg+gsr,13,average,0.33333333333333337
rest4,ecg+gsr,13,average,0.0
rest5,ecg+gsr,13,average,0.0
rest6,ecg+gsr,13,average,0.0
sing-a-song 1,ecg+gsr,13,average,0.0
Arithmetic,ecg+gsr,14,average,0.80000000000000004
Cry 7-2,ecg+gsr,14,average,0.80000000000000004
Eating 3,ecg+gsr,14,average,0.0
Game 4,ecg+gsr,14,average,1.0
Ice Bucket 6,ecg+gsr,14,average,0.0
Prepare Speech,ecg+gsr,14,average,0.0
Social Conversation 5,ecg+gsr,14,average,0.0
Speech,ecg+gsr,14,average,0.7142857142857143
Stroop 2,ecg+gsr,14,average,0.0
rest1,ecg+gsr,14,average,0.0
rest2,ecg+gsr,14,average,0.0
rest3,ecg+gsr,14,average,0.0
rest4,ecg+gsr,14,average,0.0
rest5,ecg+gsr,14,average,0.33333333333333337
rest6,ecg+gsr,14,average,0.0
sing-a-song 1,ecg+gsr,14,average,0.92307692307692302
Arithmetic,ecg+gsr,15,average,0.0
Cry 7-2,ecg+gsr,15,average,0.0
Eating 3,ecg+gsr,15,average,0.0
Game 4,ecg+gsr,15,average,0.0
Ice Bucket 6,ecg+gsr,15,average,0.5
Prepare Speech,ecg+gsr,15,average,0.0
Social Conversation 5,ecg+gsr,15,average,0.0
Speech,ecg+gsr,15,average,0.0
Stroop 2,ecg+gsr,15,average,0.0
rest1,ecg+gsr,15,average,0.0
rest2,ecg+gsr,15,average,0.0
rest3,ecg+gsr,15,average,0.0
rest4,ecg+gsr,15,average,0.0
rest5,ecg+gsr,15,average,0.0
rest6,ecg+gsr,15,average,0.0
sing-a-song 1,ecg+gsr,15,average,0.0
Arithmetic,ecg+gsr,16,average,1.0
Cry 7-2,ecg+gsr,16,average,1.0
Eating 3,ecg+gsr,16,average,0.0
Game 4,ecg+gsr,16,average,1.0
Ice Bucket 6,ecg+gsr,16,average,0.74999999999999989
Prepare Speech,ecg+gsr,16,average,0.61538461538461531
Social Conversation 5,ecg+gsr,16,average,0.25
Speech,ecg+gsr,16,average,1.0
Stroop 2,ecg+gsr,16,average,1.0
rest1,ecg+gsr,16,average,0.0
rest2,ecg+gsr,16,average,0.0
rest3,ecg+gsr,16,average,0.0
rest4,ecg+gsr,16,average,0.0
rest5,ecg+gsr,16,average,0.0
rest6,ecg+gsr,16,average,0.0
sing-a-song 1,ecg+gsr,16,average,1.0
Arithmetic,ecg+gsr,17,average,0.0
Cry 7-2,ecg+gsr,17,average,0.0
Eating 3,ecg+gsr,17,average,0.0
Game 4,ecg+gsr,17,average,0.0
Ice Bucket 6,ecg+gsr,17,average,0.0
Prepare Speech,ecg+gsr,17,average,0.0
Social Conversation 5,ecg+gsr,17,average,0.0
Speech,ecg+gsr,17,average,0.0
Stroop 2,ecg+gsr,17,average,0.0
rest1,ecg+gsr,17,average,0.0
rest2,ecg+gsr,17,average,0.0
rest3,ecg+gsr,17,average,0.0
rest4,ecg+gsr,17,average,0.0
rest5,ecg+gsr,17,average,0.0
rest6,ecg+gsr,17,average,0.0
sing-a-song 1,ecg+gsr,17,average,0.0
Arithmetic,ecg+gsr,2,pss,1.0
Cry 7-2,ecg+gsr,2,pss,1.0
Eating 3,ecg+gsr,2,pss,0.0
Game 4,ecg+gsr,2,pss,0.0
Ice Bucket 6,ecg+gsr,2,pss,1.0
Prepare Speech,ecg+gsr,2,pss,1.0
Social Conversation 5,ecg+gsr,2,pss,0.0
Speech,ecg+gsr,2,pss,1.0
Stroop 2,ecg+gsr,2,pss,0.0
rest1,ecg+gsr,2,pss,1.0
rest2,ecg+gsr,2,pss,1.0
rest3,ecg+gsr,2,pss,0.0
rest4,ecg+gsr,2,pss,0.0
rest5,ecg+gsr,2,pss,0.0
rest6,ecg+gsr,2,pss,0.0
sing-a-song 1,ecg+gsr,2,pss,0.44444444444444448
Arithmetic,ecg+gsr,3,pss,0.0
Cry 7-2,ecg+gsr,3,pss,0.0
Eating 3,ecg+gsr,3,pss,0.0
Game 4,ecg+gsr,3,pss,0.0
Ice Bucket 6,ecg+gsr,3,pss,0.0
Prepare Speech,ecg+gsr,3,pss,0.0
